REF_DATE,GEO,DGUID,Sex,Age group,Persons with income,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2000,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797363,19.2.5.7,205720,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797364,19.2.5.8,171830,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797365,19.2.5.9,120600,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797366,19.2.5.10,59970,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797367,19.2.5.11,33890,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797368,19.2.5.12,17170,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797369,19.2.5.13,11310,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797370,19.2.5.14,8160,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,Total persons with income,Number,223,units,0,v20797373,19.2.6.1,181950,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income under $5,000",Number,223,units,0,v20797374,19.2.6.2,11730,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797375,19.2.6.3,170220,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797376,19.2.6.4,155760,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797377,19.2.6.5,140940,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797378,19.2.6.6,129170,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797379,19.2.6.7,117520,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797380,19.2.6.8,94210,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797381,19.2.6.9,62400,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797382,19.2.6.10,30480,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797383,19.2.6.11,18070,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797384,19.2.6.12,9330,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797385,19.2.6.13,6120,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797386,19.2.6.14,4500,,,,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,Total persons with income,Number,223,units,0,v20797389,19.2.7.1,137540,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,"Persons with income under $5,000",Number,223,units,0,v20797390,19.2.7.2,6010,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797391,19.2.7.3,131540,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797392,19.2.7.4,124270,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797393,19.2.7.5,103590,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797394,19.2.7.6,83310,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797395,19.2.7.7,67510,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797396,19.2.7.8,41850,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797397,19.2.7.9,22810,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797398,19.2.7.10,10410,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797399,19.2.7.11,6380,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797400,19.2.7.12,3480,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797401,19.2.7.13,2310,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,65 to 74 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797402,19.2.7.14,1690,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,Total persons with income,Number,223,units,0,v20797405,19.2.8.1,83680,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,"Persons with income under $5,000",Number,223,units,0,v20797406,19.2.8.2,2320,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,"Persons with income of $5,000 and over",Number,223,units,0,v20797407,19.2.8.3,81360,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,"Persons with income of $10,000 and over",Number,223,units,0,v20797408,19.2.8.4,77800,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,"Persons with income of $15,000 and over",Number,223,units,0,v20797409,19.2.8.5,61910,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,"Persons with income of $20,000 and over",Number,223,units,0,v20797410,19.2.8.6,47130,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,"Persons with income of $25,000 and over",Number,223,units,0,v20797411,19.2.8.7,36840,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,"Persons with income of $35,000 and over",Number,223,units,0,v20797412,19.2.8.8,22660,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,"Persons with income of $50,000 and over",Number,223,units,0,v20797413,19.2.8.9,12400,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,"Persons with income of $75,000 and over",Number,223,units,0,v20797414,19.2.8.10,5640,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,"Persons with income of $100,000 and over",Number,223,units,0,v20797415,19.2.8.11,3290,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,"Persons with income of $150,000 and over",Number,223,units,0,v20797416,19.2.8.12,1600,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,"Persons with income of $200,000 and over",Number,223,units,0,v20797417,19.2.8.13,990,,,t,0
2000,"Toronto, Ontario",2016S0503535,Males,75 years and over,"Persons with income of $250,000 and over",Number,223,units,0,v20797418,19.2.8.14,700,,,t,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,Total persons with income,Number,223,units,0,v20797421,19.3.1.1,1758390,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income under $5,000",Number,223,units,0,v20797422,19.3.1.2,260320,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $5,000 and over",Number,223,units,0,v20797423,19.3.1.3,1498070,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $10,000 and over",Number,223,units,0,v20797424,19.3.1.4,1277550,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $15,000 and over",Number,223,units,0,v20797425,19.3.1.5,1047250,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $20,000 and over",Number,223,units,0,v20797426,19.3.1.6,869090,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $25,000 and over",Number,223,units,0,v20797427,19.3.1.7,725040,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $35,000 and over",Number,223,units,0,v20797428,19.3.1.8,467700,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $50,000 and over",Number,223,units,0,v20797429,19.3.1.9,229020,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $75,000 and over",Number,223,units,0,v20797430,19.3.1.10,75460,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $100,000 and over",Number,223,units,0,v20797431,19.3.1.11,34090,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $150,000 and over",Number,223,units,0,v20797432,19.3.1.12,13200,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $200,000 and over",Number,223,units,0,v20797433,19.3.1.13,7230,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,"Persons with income of $250,000 and over",Number,223,units,0,v20797434,19.3.1.14,4660,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,Median total income,Dollars,81,units,0,v20797435,19.3.1.15,19700,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,All age groups,5-year percent change of median income,Percent,239,units,0,v20797436,19.3.1.16,13,,,t,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,Total persons with income,Number,223,units,0,v20797437,19.3.2.1,222880,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income under $5,000",Number,223,units,0,v20797438,19.3.2.2,70550,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797439,19.3.2.3,152330,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797440,19.3.2.4,91700,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797441,19.3.2.5,56670,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797442,19.3.2.6,35680,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797443,19.3.2.7,21770,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797444,19.3.2.8,6140,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797445,19.3.2.9,1220,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797446,19.3.2.10,190,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797447,19.3.2.11,70,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797448,19.3.2.12,30,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797449,19.3.2.13,0,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,0 to 24 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797450,19.3.2.14,0,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,Total persons with income,Number,223,units,0,v20797453,19.3.3.1,351440,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income under $5,000",Number,223,units,0,v20797454,19.3.3.2,52740,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797455,19.3.3.3,298710,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797456,19.3.3.4,266340,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797457,19.3.3.5,233670,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797458,19.3.3.6,200130,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797459,19.3.3.7,167790,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797460,19.3.3.8,101860,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797461,19.3.3.9,38750,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797462,19.3.3.10,9650,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797463,19.3.3.11,3640,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797464,19.3.3.12,1040,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797465,19.3.3.13,490,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,25 to 34 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797466,19.3.3.14,280,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,Total persons with income,Number,223,units,0,v20797469,19.3.4.1,401220,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income under $5,000",Number,223,units,0,v20797470,19.3.4.2,58460,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797471,19.3.4.3,342760,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797472,19.3.4.4,308580,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797473,19.3.4.5,275190,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797474,19.3.4.6,240940,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797475,19.3.4.7,208250,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797476,19.3.4.8,143160,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797477,19.3.4.9,73860,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797478,19.3.4.10,25310,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797479,19.3.4.11,11660,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797480,19.3.4.12,4510,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797481,19.3.4.13,2380,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,35 to 44 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797482,19.3.4.14,1480,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,Total persons with income,Number,223,units,0,v20797485,19.3.5.1,307900,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income under $5,000",Number,223,units,0,v20797486,19.3.5.2,36660,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797487,19.3.5.3,271240,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797488,19.3.5.4,244520,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797489,19.3.5.5,218600,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797490,19.3.5.6,193850,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797491,19.3.5.7,170060,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797492,19.3.5.8,120550,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797493,19.3.5.9,66940,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797494,19.3.5.10,22930,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797495,19.3.5.11,10220,,,,0
2000,"Toronto, Ontario",2016S0503535,Females,45 to 54 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797496,19.3.5.12,4040,,,,0
